 Position.x[m] Position.y[m]
369566343.3402533531 107915327.3178281337
369564512.5467114449 107921596.8474871665
369562681.6468097568 107927866.3460866362
369560850.6405487657 107934135.8136247098
369559019.5279291272 107940405.2500995845
369557188.3089511395 107946674.6555094868
369555356.9836155176 107952944.0298525691
369553525.5519227386 107959213.3731270283
369551694.0138733387 107965482.6853311062
369549862.3694678545 107971751.9664629698
369548030.6187067032 107978021.2165208161
369546198.7615905404 107984290.4355028272
369544366.7981198430 107990559.6234072298
369542534.7282951474 107996828.7802322060
369540702.5521169901 108003097.9059759378
369538870.2695858479 108009367.0006366223
369537037.8807023168 108015636.0642124712
369535205.3854668736 108021905.0967016816
369533372.7838800550 108028174.0981024355
369531540.0759424567 108034443.0684129596
369529707.2616544366 108040712.0076313913
369527874.3410167694 108046980.9157559723
369526041.3140297532 108053249.7927848846
369524208.1806940436 108059518.6387163252
369522374.9410101175 108065787.4535484761
369520541.5949785709 108072056.2372795790
369518708.1425998211 108078324.9899077713
369516874.5838745236 108084593.7114312798
369515040.9188030362 108090862.4018483162
369513207.1473860741 108097131.0611570328
369511373.2696239948 108103399.6893556416
369509539.2855175138 108109668.2864423543
369507705.1950669885 108115936.8524153680
369505870.9982730150 108122205.3872728646
369504036.6951361299 108128473.8910130262
369502202.2856568694 108134742.3636340946
369500367.7698357105 108141010.8051342368
369498533.1476731896 108147279.2155116349
369496698.4191699028 108153547.5947645009
369494863.5843263268 108159815.9428910464
369493028.6431429982 108166084.2598894238
369491193.5956204534 108172352.5457578748
369489358.4417592287 108178620.8004945666
369487523.1815597415 108184889.0240977108
369485687.8150227070 108191157.2165654898
369483852.3421484828 108197425.3778961301
369482016.7629377246 108203693.5080877841
369480181.0773909092 108209961.6071386784
369478345.2855085731 108216229.6750470102
369476509.3872911930 108222497.7118109465
369474673.3827393651 108228765.7174287140
369472837.2718536258 108235033.6918984950
369471001.0546343923 108241301.6352184713
369469164.7310823202 108247569.5473868698
369467328.3011978865 108253837.4284018576
369465491.7649816275 108260105.2782616466
369463655.1224340796 108266373.0969644338
369461818.3735557199 108272640.8845084161
369459981.5183471441 108278908.6408918053
369458144.5568088293 108285176.3661127537
369456307.4889413714 108291444.0601694882
369454470.3147451878 108297711.7230602205
369452633.0342209339 108303979.3547830880
369450795.6473690271 108310246.9553363621
369448958.1541901231 108316514.5247181803
369447120.5546846390 108322782.0629267693
369445282.8488531113 108329049.5699602962
369443445.0366961360 108335317.0458169878
369441607.1182141900 108341584.4904950410
369439769.0934078097 108347851.9039926231
369437930.9622775316 108354119.2863079607
369436092.7248238921 108360386.6374392360
369434254.3810474277 108366653.9573846310
369432415.9309486151 108372921.2461423725
369430577.3745280504 108379188.5037106574
369428738.7117862105 108385455.7300876379
369426899.9427236319 108391722.9252715409
369425061.0673409104 108397990.0892605782
369423222.0856385231 108404257.2220529169
369421382.9976170063 108410524.3236467540
369419543.8032768369 108416791.3940403014
369417704.5026185513 108423058.4332317561
369415865.0956427455 108429325.4412193149
369414025.5823500156 108435592.4180011600
369412185.9627407193 108441859.3635755032
369410346.2368154526 108448126.2779405266
369408506.4045747519 108454393.1610944271
369406666.4660191536 108460660.0130354315
369404826.4211491942 108466926.8337616920
369402986.2699654698 108473193.6232714355
369401146.0124683380 108479460.3815628439
369399305.6486583948 108485727.1086341292
369397465.1785362959 108491993.8044834584
369395624.6021023989 108498260.4691090584
369393783.9193573594 108504527.1025091112
369391943.1303016543 108510793.7046818137
369390102.2349357605 108517060.2756253630
369388261.2332603335 108523326.8153379560
369386420.1252757311 108529593.3238178194
369384578.9109826684 108535859.8010630906
369382737.5903815627 108542126.2470719963
369380896.1634730101 108548392.6618427336
369379054.6302574277 108554659.0453734994
369377212.9907354712 108560925.3976624757
369375371.2449076176 108567191.7187079042
369373529.3927744031 108573458.0085079074
369371687.4343363643 108579724.2670607567
369369845.3695939779 108585990.4943646193
369368003.1985478401 108592256.6904176772
369366160.9211984277 108598522.8552181274
369364318.5375463367 108604788.9887641966
369362476.0475920439 108611055.0910540819
369360633.4513361454 108617321.1620859206
369358790.7487790585 108623587.2018579543
369356947.9399213791 108629853.2103683800
369355105.0247637033 108636119.1876154095
369353262.0033064485 108642385.1335972100
369351418.8755502105 108648651.0483119637
369349575.6414954662 108654916.9317579120
369347732.3011428118 108661182.7839332223
369345888.8544927239 108667448.6048361063
369344045.3015457988 108673714.3944647610
369342201.6423024535 108679980.1528173536
369340357.8767634034 108686245.8798921108
369338514.0049289465 108692511.5756872147
369336670.0267997384 108698777.2402008921
369334825.9423763752 108705042.8734312654
369332981.7516593337 108711308.4753766358
369331137.4546490312 108717574.0460351110
369329293.0513461828 108723839.5854049623
369327448.5417511463 108730105.0934843421
369325603.9258645773 108736370.5702714324
369323759.2036870122 108742636.0157644451
369321914.3752188683 108748901.4299616069
369320069.4404608011 108755166.8128610551
369318224.3994132280 108761432.1644610614
369316379.2520767450 108767697.4847597629
369314533.9984518886 108773962.7737553716
369312688.6385391951 108780228.0314461142
369310843.1723391414 108786493.2578301430
369308997.5998523235 108792758.4529056698
369307151.9210792184 108799023.6166709065
369305306.1360204220 108805288.7491240203
369303460.2446763515 108811553.8502632529
369301614.2470476627 108817818.9200867563
369299768.1431348920 108824083.9585927725
369297921.9329383969 108830348.9657794386
369296075.6164588928 108836613.9416449964
369294229.1936968565 108842878.8861876577
369292382.6646527648 108849143.7994055599
369290536.0293272138 108855408.6812969297
369288689.2877207398 108861673.5318599939
369286842.4398337603 108867938.3510929197
369284995.4856669903 108874203.1389939040
369283148.4252208471 108880467.8955611587
369281301.2584958076 108886732.6207928658
369279453.9854925871 108892997.3146872073
369277606.6062115431 108899261.9772424102
369275759.1206532717 108905526.6084566712
369273911.5288183093 108911791.2083281875
369272063.8307071924 108918055.7768551260
369270216.0263203979 108924320.3140357137
369268368.1156585813 108930584.8198681325
369266520.0987221599 108936849.2943505645
369264671.9755116105 108943113.7374812663
369262823.7460277081 108949378.1492583752
369260975.4102707505 108955642.5296801031
369259126.9682413340 108961906.8787446469
369257278.4199400544 108968171.1964502335
369255429.7653673291 108974435.4827950299
369253581.0045238137 108980699.7377772182
369251732.1374099851 108986963.9613950402
369249883.1640263796 108993228.1536466628
369248034.0843734741 108999492.3145302832
369246184.8984519243 109005756.4440441132
369244335.6062621474 109012020.5421863198
369242486.2078047395 109018284.6089551449
369240636.7030801773 109024548.6443487704
369238787.0920889974 109030812.6483653784
369236937.3748317957 109037076.6210031807
369235087.5513091087 109043340.5622603595
369233237.6215214133 109049604.4721351117
369231387.5854692459 109055868.3506256640
369229537.4431531429 109062132.1977301985
369227687.1945736408 109068396.0134468824
369225836.8397312760 109074659.7977739424
369223986.3786265850 109080923.5507095903
369222135.8112601638 109087187.2722519785
369220285.1376323700 109093450.9623993486
369218434.3577439189 109099714.6211498976
369216583.4715952277 109105978.2485017627
369214732.4791868925 109112241.8444532156
369212881.3805194497 109118505.4090023935
369211030.1755933166 109124768.9421475530
369209178.8644092083 109131032.4438868314
369207327.4469675422 109137295.9142184705
369205475.9232688546 109143559.3531406522
369203624.2933137417 109149822.7606515735
369201772.5571026206 109156086.1367494166
369199920.7146361470 109162349.4814323932
369198068.7659147978 109168612.7946987301
369196216.7109390497 109174876.0765465796
369194364.5497095585 109181139.3269741535
369192512.2822268009 109187402.5459796488
369190659.9084913135 109193665.7335612774
369188807.4285035729 109199928.8897172064
369186954.8422642350 109206192.0144456774
369185102.1497736573 109212455.1077448428
369183249.3510325551 109218718.1696129292
369181396.4460413456 109224981.2000481486
369179543.4348005652 109231244.1990486383
369177690.3173108101 109237507.1666126549
369175837.0935726166 109243770.1027383506
369173983.7635864615 109250033.0074239522
369172130.3273528814 109256295.8806676716
369170276.7848724127 109262558.7224676758
369168423.1361455917 109268821.5328221619
369166569.3811730742 109275084.3117293268
369164715.5199551582 109281347.0591873974
369162861.5524925590 109287609.7751945555
369161007.4787857533 109293872.4597489834
369159153.2988352776 109300135.1128488928
369157299.0126416683 109306397.7344924808
369155444.6202054620 109312660.3246779293
369153590.1215271950 109318922.8834034950
369151735.5166073442 109325185.4106672853
369149880.8054465055 109331447.9064675719
369148025.9880452156 109337710.3708025366
369146171.0644039512 109343972.8036703318
369144316.0345233679 109350235.2050691992
369142460.8984038234 109356497.5749973357
369140605.6560460329 109362759.9134529233
369138750.3074503541 109369022.2204341739
369136894.8526174426 109375284.4959392399
369135039.2915477753 109381546.7399663776
369133183.6242419481 109387808.9525137693
369131327.8507004976 109394071.1335796118
369129471.9709238410 109400333.2831621021
369127615.9849126339 109406595.4012594074
369125759.8926673532 109412857.4878697693
369123903.6941885352 109419119.5429913700
369122047.3894767165 109425381.5666223913
369120190.9785324931 109431643.5587610602
369118334.4613562822 109437905.5194055587
369116477.8379486799 109444167.4485540688
369114621.1083102226 109450429.3462048024
369112764.2724415064 109456691.2123559564
369110907.3303429484 109462953.0470057279
369109050.2820151448 109469214.8501523286
369107193.1274586320 109475476.6217939705
369105335.8666739464 109481738.3619288057
369103478.4996615648 109488000.0705550611
369101621.0264221430 109494261.7476709187
369099763.4469560385 109500523.3932745904
369097905.7612639666 109506785.0073642582
369096047.9693463445 109513046.5899381340
369094190.0712038279 109519308.1409944147
369092332.0668367743 109525569.6605312973
369090473.9562458396 109531831.1485469788
369088615.7394315600 109538092.6050396562
369086757.4163944125 109544354.0300075263
369084898.9871349931 109550615.4234487861
369083040.4516537786 109556876.7853616476
369081181.8099513054 109563138.1157442778
369079323.0620281696 109569399.4145949185
369077464.2078848481 109575660.6819117218
369075605.2475219369 109581921.9176929295
369073746.1809399128 109588183.1219366938
369071887.0081393123 109594444.2946412414
369070027.7291207314 109600705.4358047545
369068168.3438846469 109606966.5454254597
369066308.8524315953 109613227.6235015094
369064449.2547621727 109619488.6700311750
369062589.5508767962 109625749.6850125790
369060729.7407761216 109632010.6684439480
369058869.8244606256 109638271.6203234941
369057009.8019308448 109644532.5406494141
369055149.6731873155 109650793.4294198602
369053289.4382305741 109657054.2866330892
369051429.0970611572 109663315.1122872829
369049568.6496796608 109669575.9063806385
369047708.0960865617 109675836.6689113081
369045847.4362823367 109682097.3998775482
369043986.6702676415 109688358.0992775410
369042125.7980428934 109694618.7671094835
369040264.8196086884 109700879.4033715874
369038403.7349656224 109707140.0080620050
369036542.5441141129 109713400.5811789930
369034681.2470547557 109719661.1227207035
369032819.8437881470 109725921.6326853633
369030958.3343147039 109732182.1110711396
369029096.7186350226 109738442.5578762591
369027234.9967496395 109744702.9730989337
369025373.1686590910 109750963.3567373008
369023511.2343639135 109757223.7087896317
369021649.1938646436 109763484.0292540789
