 Position.x[m] Position.z[m]
384973937.4155296683 4479677.5312325452
384973936.2230885625 4479780.0059048925
384973935.0306202173 4479882.4805769203
384973933.8381246328 4479984.9552486325
384973932.6456016898 4480087.4299200252
384973931.4530515075 4480189.9045911022
384973930.2604740262 4480292.3792618616
384973929.0678693056 4480394.8539323024
384973927.8752372861 4480497.3286024276
384973926.6825779676 4480599.8032722333
384973925.4898913503 4480702.2779417224
384973924.2971775532 4480804.7526108949
384973923.1044363976 4480907.2272797488
384973921.9116680026 4481009.7019482860
384973920.7188723087 4481112.1766165048
384973919.5260493159 4481214.6512844069
384973918.3331991434 4481317.1259519905
384973917.1403215528 4481419.6006192574
384973915.9474167824 4481522.0752862059
384973914.7544847131 4481624.5499528376
384973913.5615253448 4481727.0246191528
384973912.3685387373 4481829.4992851485
384973911.1755248308 4481931.9739508275
384973909.9824836254 4482034.4486161890
384973908.7894151807 4482136.9232812328
384973907.5963194370 4482239.3979459591
384973906.4031964540 4482341.8726103678
384973905.2100461721 4482444.3472744590
384973904.0168685317 4482546.8219382325
384973902.8236637115 4482649.2966016876
384973901.6304315925 4482751.7712648259
384973900.4371721745 4482854.2459276468
384973899.2438855171 4482956.7205901500
384973898.0505715609 4483059.1952523347
384973896.8572303057 4483161.6699142028
384973895.6638618112 4483264.1445757523
384973894.4704660177 4483366.6192369852
384973893.2770429850 4483469.0938979005
384973892.0835925937 4483571.5685584964
384973890.8901150227 4483674.0432187766
384973889.6966100931 4483776.5178787382
384973888.5030779243 4483878.9925383814
384973887.3095184565 4483981.4671977079
384973886.1159317493 4484083.9418567168
384973884.9223177433 4484186.4165154072
384973883.7286764383 4484288.8911737800
384973882.5350078940 4484391.3658318352
384973881.3413120508 4484493.8404895728
384973880.1475889683 4484596.3151469929
384973878.9538385272 4484698.7898040954
384973877.7600608468 4484801.2644608794
384973876.5662559271 4484903.7391173467
384973875.3724237084 4485006.2137734946
384973874.1785641909 4485108.6884293258
384973872.9846774340 4485211.1630848385
384973871.7907633185 4485313.6377400346
384973870.5968220234 4485416.1123949122
384973869.4028533697 4485518.5870494712
384973868.2088575363 4485621.0617037136
384973867.0148343444 4485723.5363576375
384973865.8207839131 4485826.0110112438
384973864.6267061830 4485928.4856645325
384973863.4326012135 4486030.9603175037
384973862.2384689450 4486133.4349701554
384973861.0443093777 4486235.9096224913
384973859.8501225114 4486338.3842745069
384973858.6559084058 4486440.8589262068
384973857.4616670012 4486543.3335775882
384973856.2673984170 4486645.8082286511
384973855.0731024742 4486748.2828793973
384973853.8787791729 4486850.7575298240
384973852.6844286919 4486953.2321799342
384973851.4900509715 4487055.7068297258
384973850.2956458926 4487158.1814791998
384973849.1012135744 4487260.6561283553
384973847.9067539573 4487363.1307771932
384973846.7122671008 4487465.6054257136
384973845.5177529454 4487568.0800739145
384973844.3232114911 4487670.5547217997
384973843.1286427975 4487773.0293693654
384973841.9340468049 4487875.5040166136
384973840.7394235730 4487977.9786635432
384973839.5447729826 4488080.4533101553
384973838.3500951529 4488182.9279564498
384973837.1553900838 4488285.4026024258
384973835.9606576562 4488387.8772480832
384973834.7658980489 4488490.3518934231
384973833.5711110830 4488592.8265384454
384973832.3762968779 4488695.3011831492
384973831.1814554334 4488797.7758275354
384973829.9865866303 4488900.2504716031
384973828.7916905880 4489002.7251153523
384973827.5967673063 4489105.1997587848
384973826.4018166661 4489207.6744018979
384973825.2068387866 4489310.1490446944
384973824.0118336678 4489412.6236871714
384973822.8168012500 4489515.0983293299
384973821.6217415333 4489617.5729711726
384973820.4266545773 4489720.0476126960
384973819.2315403223 4489822.5222538998
384973818.0363987684 4489924.9968947871
384973816.8412299752 4490027.4715353558
384973815.6460338235 4490129.9461756069
384973814.4508104920 4490232.4208155395
384973813.2555598021 4490334.8954551527
384973812.0602818727 4490437.3700944493
384973810.8649767041 4490539.8447334282
384973809.6696442366 4490642.3193720868
384973808.4742844701 4490744.7940104287
384973807.2788974643 4490847.2686484531
384973806.0834830999 4490949.7432861570
384973804.8880415559 4491052.2179235443
384973803.6925727129 4491154.6925606141
384973802.4970765114 4491257.1671973644
384973801.3015531301 4491359.6418337962
384973800.1060024500 4491462.1164699104
384973798.9104244709 4491564.5911057061
384973797.7148191929 4491667.0657411842
384973796.5191866755 4491769.5403763428
384973795.3235268593 4491872.0150111848
384973794.1278397441 4491974.4896457074
384973792.9321254492 4492076.9642799115
384973791.7363837957 4492179.4389137989
384973790.5406149030 4492281.9135473669
384973789.3448186517 4492384.3881806163
384973788.1489952207 4492486.8628135473
384973786.9531444907 4492589.3374461597
384973785.7572664618 4492691.8120784555
384973784.5613611341 4492794.2867104318
384973783.3654285669 4492896.7613420887
384973782.1694687009 4492999.2359734299
384973780.9734815955 4493101.7106044516
384973779.7774671316 4493204.1852351539
384973778.5814254880 4493306.6598655386
384973777.3853565454 4493409.1344956048
384973776.1892602444 4493511.6091253525
384973774.9931367040 4493614.0837547826
384973773.7969859242 4493716.5583838923
384973772.6008078456 4493819.0330126854
384973771.4046025276 4493921.5076411599
384973770.2083699107 4494023.9822693160
384973769.0121099949 4494126.4568971535
384973767.8158227801 4494228.9315246735
384973766.6195083261 4494331.4061518731
384973765.4231665730 4494433.8807787560
384973764.2267975807 4494536.3554053195
384973763.0304012895 4494638.8300315645
384973761.8339776993 4494741.3046574909
384973760.6375268698 4494843.7792830998
384973759.4410487413 4494946.2539083892
384973758.2445433140 4495048.7285333602
384973757.0480106473 4495151.2031580135
384973755.8514507413 4495253.6777823484
384973754.6548634768 4495356.1524063637
384973753.4582489729 4495458.6270300606
384973752.2616071701 4495561.1016534399
384973751.0649381280 4495663.5762764998
384973749.8682417870 4495766.0508992411
384973748.6715181470 4495868.5255216649
384973747.4747672677 4495971.0001437692
384973746.2779890895 4496073.4747655550
384973745.0811836123 4496175.9493870232
384973743.8843508959 4496278.4240081711
384973742.6874908805 4496380.8986290023
384973741.4906036258 4496483.3732495140
384973740.2936890125 4496585.8478697063
384973739.0967472196 4496688.3224895820
384973737.8997780681 4496790.7971091373
384973736.7027816772 4496893.2717283741
384973735.5057580471 4496995.7463472933
384973734.3087071180 4497098.2209658939
384973733.1116288304 4497200.6955841742
384973731.9145233631 4497303.1702021370
384973730.7173905969 4497405.6448197821
384973729.5202305317 4497508.1194371069
384973728.3230431676 4497610.5940541131
384973727.1258285642 4497713.0686708018
384973725.9285866618 4497815.5432871711
384973724.7313175201 4497918.0179032218
384973723.5340210795 4498020.4925189530
384973722.3366973400 4498122.9671343667
384973721.1393463612 4498225.4417494619
384973719.9419680834 4498327.9163642377
384973718.7445625067 4498430.3909786949
384973717.5471296906 4498532.8655928327
384973716.3496695757 4498635.3402066519
384973715.1521821618 4498737.8148201536
384973713.9546675086 4498840.2894333350
384973712.7571255565 4498942.7640461987
384973711.5595563650 4499045.2386587430
384973710.3619598746 4499147.7132709688
384973709.1643361449 4499250.1878828760
384973707.9666850567 4499352.6624944648
384973706.7690067291 4499455.1371057341
384973705.5713011622 4499557.6117166849
384973704.3735682368 4499660.0863273162
384973703.1758080721 4499762.5609376291
384973701.9780206084 4499865.0355476234
384973700.7802059054 4499967.5101572983
384973699.5823639035 4500069.9847666556
384973698.3844946623 4500172.4593756925
384973697.1865981221 4500274.9339844109
384973695.9886743426 4500377.4085928118
384973694.7907232046 4500479.8832008932
384973693.5927448273 4500582.3578086542
384973692.3947391510 4500684.8324160976
384973691.1967062354 4500787.3070232226
384973689.9986460209 4500889.7816300271
384973688.8005585670 4500992.2562365141
384973687.6024437547 4501094.7308426816
384973686.4043017030 4501197.2054485306
384973685.2061324120 4501299.6800540602
384973684.0079358220 4501402.1546592712
384973682.8097119331 4501504.6292641629
384973681.6114608049 4501607.1038687360
384973680.4131823778 4501709.5784729896
384973679.2148767114 4501812.0530769248
384973678.0165436864 4501914.5276805414
384973676.8181834221 4502017.0022838376
384973675.6197958589 4502119.4768868154
384973674.4213810563 4502221.9514894746
384973673.2229390144 4502324.4260918144
384973672.0244696140 4502426.9006938357
384973670.8259729743 4502529.3752955375
384973669.6274490356 4502631.8498969199
384973668.4288978577 4502734.3244979847
384973667.2303193808 4502836.7990987292
384973666.0317136049 4502939.2736991551
384973664.8330805898 4503041.7482992625
384973663.6344202757 4503144.2228990495
384973662.4357327223 4503246.6974985180
384973661.2370178699 4503349.1720976681
384973660.0382756591 4503451.6466964986
384973658.8395062685 4503554.1212950097
384973657.6407095790 4503656.5958932023
384973656.4418855906 4503759.0704910755
384973655.2430343628 4503861.5450886292
384973654.0441558361 4503964.0196858635
384973652.8452500105 4504066.4942827802
384973651.6463169456 4504168.9688793765
384973650.4473565817 4504271.4434756543
384973649.2483689785 4504373.9180716127
384973648.0493540168 4504476.3926672526
384973646.8503118753 4504578.8672625721
384973645.6512423754 4504681.3418575739
384973644.4521456361 4504783.8164522555
384973643.2530215979 4504886.2910466166
384973642.0538703203 4504988.7656406611
384973640.8546917439 4505091.2402343852
384973639.6554858685 4505193.7148277899
384973638.4562527537 4505296.1894208761
384973637.2569922805 4505398.6640136419
384973636.0577046275 4505501.1386060892
384973634.8583896756 4505603.6131982179
384973633.6590474248 4505706.0877900263
384973632.4596779346 4505808.5623815153
384973631.2602810860 4505911.0369726866
384973630.0608570576 4506013.5115635376
384973628.8614057302 4506115.9861540692
384973627.6619270444 4506218.4607442813
384973626.4624211192 4506320.9353341740
384973625.2628879547 4506423.4099237481
384973624.0633274913 4506525.8845130028
384973622.8637397885 4506628.3591019381
384973621.6641247272 4506730.8336905539
384973620.4644824862 4506833.3082788503
384973619.2648128867 4506935.7828668281
384973618.0651160479 4507038.2574544856
384973616.8653919101 4507140.7320418246
384973615.6656405330 4507243.2066288441
384973614.4658617973 4507345.6812155433
384973613.2660558820 4507448.1558019239
384973612.0662226677 4507550.6303879851
384973610.8663621545 4507653.1049737269
384973609.6664743423 4507755.5795591492
384973608.4665592909 4507858.0541442530
384973607.2666169405 4507960.5287290355
384973606.0666473508 4508063.0033135004
384973604.8666504025 4508165.4778976450
384973603.6666262150 4508267.9524814701
384973602.4665747881 4508370.4270649767
384973601.2664960623 4508472.9016481629
384973600.0663900971 4508575.3762310296
384973598.8662567735 4508677.8508135770
384973597.6660962105 4508780.3253958058
384973596.4659084082 4508882.7999777142
384973595.2656932473 4508985.2745593032
384973594.0654509068 4509087.7491405727
384973592.8651812077 4509190.2237215228
384973591.6648842692 4509292.6983021535
384973590.4645600319 4509395.1728824647
384973589.2642085552 4509497.6474624565
384973588.0638297796 4509600.1220421288
384973586.8634236455 4509702.5966214808
384973585.6629903316 4509805.0712005142
384973584.4625297785 4509907.5457792273
384973583.2620418668 4510010.0203576218
384973582.0615266562 4510112.4949356960
384973580.8609842062 4510214.9695134507
384973579.6604145169 4510317.4440908860
384973578.4598175287 4510419.9186680019
384973577.2591932416 4510522.3932447974
384973576.0585417151 4510624.8678212743
384973574.8578628302 4510727.3423974318
384973573.6571567655 4510829.8169732681
384973572.4564233422 4510932.2915487867
384973571.2556626797 4511034.7661239849
384973570.0548747778 4511137.2406988628
384973568.8540595770 4511239.7152734222
384973567.6532170773 4511342.1898476612
384973566.4523472786 4511444.6644215807
384973565.2514502406 4511547.1389951799
384973564.0505259633 4511649.6135684606
384973562.8495743275 4511752.0881414209
384973561.6485954523 4511854.5627140626
384973560.4475892782 4511957.0372863822
384973559.2465558648 4512059.5118583851
384973558.0454951525 4512161.9864300666
384973556.8444071412 4512264.4610014278
384973555.6432918906 4512366.9355724705
384973554.4421493411 4512469.4101431929
384973553.2409795523 4512571.8847135957
384973552.0397824049 4512674.3592836792
384973550.8385580182 4512776.8338534422
384973549.6373063922 4512879.3084228858
384973548.4360274673 4512981.7829920100
384973547.2347212434 4513084.2575608138
384973546.0333877802 4513186.7321292982
384973544.8320270181 4513289.2066974631
384973543.6306389570 4513391.6812653076
384973542.4292236567 4513494.1558328327
384973541.2277810574 4513596.6304000374
384973540.0263111591 4513699.1049669227
384973538.8248140812 4513801.5795334885
384973537.6232895851 4513904.0540997339
384973536.4217379093 4514006.5286656599
384973535.2201589346 4514109.0032312665
384973534.0185526609 4514211.4777965527
384973532.8169190884 4514313.9523615185
384973531.6152583361 4514416.4269261658
384973530.4135702252 4514518.9014904918
384973529.2118548751 4514621.3760544984
384973528.0101122260 4514723.8506181855
384973526.8083422780 4514826.3251815522
384973525.6065450907 4514928.7997445995
384973524.4047206044 4515031.2743073264
384973523.2028688788 4515133.7488697339
384973522.0009898543 4515236.2234318219
384973520.7990835309 4515338.6979935886
